,Date,Ticker,GICS Sector,GICS Sub-Industry,Close,Volume,Indicator_type,Indicator_trend,Trend,1d_pred,3d_pred,5d_pred,10d_pred
350,2020-09-09,FISV,Information Technology,Data Processing & Outsourced Services,96.43,4582600.0,Hammer,Bearish,True,95.0,97.16999816894531,102.26000213623047,99.3499984741211
351,2020-12-18,FISV,Information Technology,Data Processing & Outsourced Services,114.81,6349100.0,Hammer,Bearish,False,112.49,110.63999938964844,112.66999816894531,112.36000061035156
352,2021-01-25,FISV,Information Technology,Data Processing & Outsourced Services,106.71,7769100.0,Hammer,Bearish,True,106.21,105.25,106.5,113.4000015258789
353,2021-02-16,FISV,Information Technology,Data Processing & Outsourced Services,110.2,3768700.0,Hammer,Bearish,False,111.07,111.36000061035156,115.5999984741211,115.68000030517578
354,2019-07-05,FTNT,Information Technology,Systems Software,78.89,635200.0,Hammer,Bullish,False,78.55,81.05000305175781,84.70999908447266,87.36000061035156
355,2019-07-12,FTNT,Information Technology,Systems Software,84.71,1751200.0,Hammer,Bullish,False,85.02,86.55000305175781,87.36000061035156,85.36000061035156
356,2019-09-18,FTNT,Information Technology,Systems Software,78.87,857700.0,Hammer,Bearish,True,78.42,79.26000213623047,79.29000091552734,75.6500015258789
357,2019-10-25,FTNT,Information Technology,Systems Software,80.48,1039600.0,Hammer,Bearish,False,80.31,82.62000274658203,90.12999725341797,96.2300033569336
358,2019-11-15,FTNT,Information Technology,Systems Software,101.54,1316800.0,Hammer,Bullish,False,103.84,102.44999694824219,103.80999755859375,103.91999816894531
359,2019-11-27,FTNT,Information Technology,Systems Software,105.23,650700.0,Hammer,Bullish,True,105.11,103.80000305175781,104.91000366210938,104.4000015258789
360,2020-01-13,FTNT,Information Technology,Systems Software,116.69,843300.0,Hammer,Bullish,True,116.72,119.08999633789062,117.63999938964844,117.54000091552734
361,2020-07-31,FTNT,Information Technology,Systems Software,138.3,856300.0,Hammer,Bearish,True,138.22,140.1199951171875,131.0,127.5999984741211
362,2020-09-09,FTNT,Information Technology,Systems Software,117.11,987200.0,Hammer,Bearish,True,116.76,118.01000213623047,116.93000030517578,115.2699966430664
363,2020-12-15,FTNT,Information Technology,Systems Software,131.82,1039700.0,Hammer,Bearish,False,133.33,145.85000610351562,152.14999389648438,148.02000427246094
364,2021-02-11,FTNT,Information Technology,Systems Software,163.01,772300.0,Hammer,Bullish,False,164.73,166.22999572753906,171.92999267578125,168.85000610351562
365,2019-04-18,GILD,Health Care,Biotechnology,62.95,11552900.0,Hammer,Bearish,True,61.87,62.79999923706055,65.1500015258789,67.12999725341797
366,2019-06-05,GILD,Health Care,Biotechnology,64.44,5226500.0,Hammer,Bearish,False,63.73,66.12000274658203,66.77999877929688,68.26000213623047
367,2019-07-03,GILD,Health Care,Biotechnology,69.0,2906000.0,Hammer,Bearish,False,68.53,67.75,66.19000244140625,67.20999908447266
368,2019-08-26,GILD,Health Care,Biotechnology,63.0,4053200.0,Hammer,Bearish,True,63.31,63.75,62.970001220703125,67.08000183105469
369,2020-01-07,GILD,Health Care,Biotechnology,65.12,8082600.0,Hammer,Bearish,False,65.8,65.02999877929688,64.19999694824219,63.400001525878906
370,2020-03-04,GILD,Health Care,Biotechnology,76.01,23741700.0,Hammer,Bullish,True,76.13,73.5199966430664,73.69999694824219,79.41999816894531
371,2020-03-13,GILD,Health Care,Biotechnology,70.75,30116100.0,Hammer,Bearish,True,68.9,79.41999816894531,73.26000213623047,72.8499984741211
372,2020-07-30,GILD,Health Care,Biotechnology,72.33,9274100.0,Hammer,Bearish,True,69.53,70.87999725341797,68.80999755859375,68.18000030517578
373,2020-11-12,GILD,Health Care,Biotechnology,59.98,9226200.0,Hammer,Bullish,True,60.59,60.970001220703125,60.630001068115234,60.029998779296875
374,2020-12-18,GILD,Health Care,Biotechnology,59.08,22195800.0,Hammer,Bearish,False,58.54,57.380001068115234,56.88999938964844,60.0
375,2021-02-11,GILD,Health Care,Biotechnology,66.92,6029100.0,Hammer,Bearish,True,66.89,65.0999984741211,64.37000274658203,61.400001525878906
376,2019-06-13,HON,Industrials,Industrial Conglomerates,173.19,1400700.0,Hammer,Bearish,False,172.81,175.75,176.2899932861328,173.83999633789062
377,2019-07-26,HON,Industrials,Industrial Conglomerates,173.61,1758900.0,Hammer,Bullish,True,174.53,172.4600067138672,168.00999450683594,166.6699981689453
378,2019-10-23,HON,Industrials,Industrial Conglomerates,169.85,2379100.0,Hammer,Bearish,True,171.46,172.67999267578125,174.60000610351562,180.80999755859375
379,2019-11-06,HON,Industrials,Industrial Conglomerates,180.81,2742400.0,Hammer,Bullish,False,179.66,180.8300018310547,181.9499969482422,177.22000122070312
380,2019-12-26,HON,Industrials,Industrial Conglomerates,176.88,1269700.0,Hammer,Bullish,True,176.48,177.0,178.86000061035156,178.67999267578125
381,2020-07-31,HON,Industrials,Industrial Conglomerates,149.37,4061200.0,Hammer,Bullish,True,148.53,150.82000732421875,155.11000061035156,160.27999877929688
382,2021-03-25,HON,Industrials,Industrial Conglomerates,213.88,2217500.0,Hammer,Bullish,False,218.53,218.08999633789062,,
383,2019-05-23,IDXX,Health Care,Health Care Equipment,253.57,461800.0,Hammer,Bullish,False,256.11,247.4499969482422,249.77000427246094,264.9200134277344
384,2019-06-13,IDXX,Health Care,Health Care Equipment,267.16,253700.0,Hammer,Bullish,False,267.74,269.7200012207031,272.8800048828125,272.04998779296875
385,2019-07-08,IDXX,Health Care,Health Care Equipment,276.75,298300.0,Hammer,Bearish,True,279.55,285.4599914550781,284.0799865722656,287.07000732421875
386,2019-07-15,IDXX,Health Care,Health Care Equipment,284.08,286800.0,Hammer,Bearish,True,283.66,289.8500061035156,287.07000732421875,284.9100036621094
387,2019-07-29,IDXX,Health Care,Health Care Equipment,284.91,335900.0,Hammer,Bullish,False,286.05,268.29998779296875,260.07000732421875,275.7799987792969
388,2019-09-10,IDXX,Health Care,Health Care Equipment,267.63,531600.0,Hammer,Bullish,True,270.99,265.4700012207031,271.8599853515625,272.1300048828125
389,2020-06-29,IDXX,Health Care,Health Care Equipment,327.9,387700.0,Hammer,Bearish,True,330.16,334.760009765625,337.29998779296875,338.4700012207031
390,2020-10-23,IDXX,Health Care,Health Care Equipment,429.66,227000.0,Hammer,Bearish,False,428.96,422.8900146484375,424.82000732421875,478.1000061035156
391,2020-12-08,IDXX,Health Care,Health Care Equipment,460.69,436200.0,Hammer,Bearish,False,449.88,456.2300109863281,464.9599914550781,499.1499938964844
392,2021-03-12,IDXX,Health Care,Health Care Equipment,497.75,361200.0,Hammer,Bearish,False,512.76,504.8999938964844,484.8800048828125,480.2200012207031
393,2019-07-01,ILMN,Health Care,Life Sciences Tools & Services,370.67,990200.0,Hammer,Bearish,False,371.37,378.2300109863281,377.239990234375,302.29998779296875
394,2019-10-24,ILMN,Health Care,Life Sciences Tools & Services,315.5,978900.0,Hammer,Bullish,False,290.64,301.7900085449219,295.5199890136719,295.25
395,2019-11-18,ILMN,Health Care,Life Sciences Tools & Services,306.67,996500.0,Hammer,Bullish,False,311.01,312.8500061035156,317.2300109863281,322.9700012207031
396,2019-12-27,ILMN,Health Care,Life Sciences Tools & Services,332.29,441600.0,Hammer,Bearish,True,328.14,327.0,325.5299987792969,323.1499938964844
397,2020-02-18,ILMN,Health Care,Life Sciences Tools & Services,299.92,813600.0,Hammer,Bullish,False,303.2,295.94000244140625,269.95001220703125,273.0
398,2020-06-02,ILMN,Health Care,Life Sciences Tools & Services,366.05,861200.0,Hammer,Bullish,False,358.32,354.1099853515625,357.7799987792969,355.0400085449219
399,2020-06-29,ILMN,Health Care,Life Sciences Tools & Services,362.31,569300.0,Hammer,Bearish,True,370.35,373.1000061035156,372.1199951171875,376.25
400,2020-07-24,ILMN,Health Care,Life Sciences Tools & Services,382.25,537900.0,Hammer,Bearish,True,393.04,385.2799987792969,382.1600036621094,355.6600036621094
401,2020-08-27,ILMN,Health Care,Life Sciences Tools & Services,351.11,855200.0,Hammer,Bearish,False,354.0,347.8399963378906,346.5199890136719,349.92999267578125
402,2020-09-04,ILMN,Health Care,Life Sciences Tools & Services,342.39,845200.0,Hammer,Bearish,True,340.95,346.1099853515625,353.6499938964844,270.1300048828125
403,2019-10-30,INTC,Information Technology,Semiconductors,56.6,15248000.0,Hammer,Bullish,True,56.53,57.61000061035156,57.599998474121094,57.88999938964844
404,2020-05-22,INTC,Information Technology,Semiconductors,62.26,14103000.0,Hammer,Bullish,True,62.34,61.70000076293945,61.86000061035156,63.66999816894531
405,2020-06-02,INTC,Information Technology,Semiconductors,62.12,20702400.0,Hammer,Bullish,True,61.93,64.33999633789062,63.040000915527344,60.400001525878906
406,2020-08-06,INTC,Information Technology,Semiconductors,48.57,23795500.0,Hammer,Bearish,True,48.03,48.189998626708984,48.560001373291016,49.16999816894531
407,2019-04-02,INTU,Information Technology,Application Software,268.26,1255800.0,Hammer,Bearish,False,269.08,261.70001220703125,258.8999938964844,257.989990234375
408,2019-04-18,INTU,Information Technology,Application Software,257.77,1370900.0,Hammer,Bearish,True,261.59,264.0400085449219,253.5800018310547,248.86000061035156
409,2019-07-02,INTU,Information Technology,Application Software,266.33,720200.0,Hammer,Bullish,False,270.17,271.1300048828125,274.80999755859375,280.6300048828125
410,2019-07-15,INTU,Information Technology,Application Software,282.55,990800.0,Hammer,Bullish,False,280.88,282.8800048828125,281.1499938964844,281.3500061035156
411,2019-09-04,INTU,Information Technology,Application Software,286.31,945600.0,Hammer,Bullish,True,292.31,275.8999938964844,266.1300048828125,268.2699890136719
412,2019-09-18,INTU,Information Technology,Application Software,268.27,846800.0,Hammer,Bearish,False,270.02,269.0,266.42999267578125,260.45001220703125
413,2019-12-27,INTU,Information Technology,Application Software,267.06,637900.0,Hammer,Bearish,False,262.84,266.1600036621094,266.4100036621094,276.0400085449219
414,2020-03-10,INTU,Information Technology,Application Software,269.66,2541500.0,Hammer,Bearish,True,261.12,261.25,239.1699981689453,233.82000732421875
415,2020-05-27,INTU,Information Technology,Application Software,281.21,1479400.0,Hammer,Bearish,True,283.87,289.95001220703125,290.1000061035156,295.8699951171875
416,2020-07-31,INTU,Information Technology,Application Software,306.37,1015500.0,Hammer,Bullish,False,311.7,310.95001220703125,309.42999267578125,305.5400085449219
417,2020-10-23,INTU,Information Technology,Application Software,334.42,721900.0,Hammer,Bullish,True,328.09,318.510009765625,314.67999267578125,352.260009765625
418,2019-07-08,ISRG,Health Care,Health Care Equipment,177.72,1395900.0,Hammer,Bearish,False,176.09,178.6666717529297,175.9166717529297,178.5
419,2019-08-26,ISRG,Health Care,Health Care Equipment,163.7,1442100.0,Hammer,Bullish,True,165.01,169.3866729736328,164.64666748046875,167.43333435058594
420,2019-11-22,ISRG,Health Care,Health Care Equipment,189.83,1223400.0,Hammer,Bearish,True,193.83,197.0833282470703,195.7933349609375,191.05667114257812
421,2019-12-26,ISRG,Health Care,Health Care Equipment,199.35,994500.0,Hammer,Bearish,False,199.29,197.0500030517578,197.77999877929688,199.57333374023438
422,2020-01-02,ISRG,Health Care,Health Care Equipment,199.09,1623000.0,Hammer,Bullish,True,197.78,194.26666259765625,195.26333618164062,199.42999267578125
423,2020-01-17,ISRG,Health Care,Health Care Equipment,200.01,1777800.0,Hammer,Bearish,False,200.55,205.0,189.1666717529297,188.5399932861328
424,2020-02-13,ISRG,Health Care,Health Care Equipment,200.12,2261700.0,Hammer,Bullish,False,201.12,204.9600067138672,204.36000061035156,177.98666381835938
425,2020-08-10,ISRG,Health Care,Health Care Equipment,227.67,904800.0,Hammer,Bearish,True,225.0,230.18666076660156,231.3333282470703,231.913330078125
426,2021-01-11,ISRG,Health Care,Health Care Equipment,271.22,1644600.0,Hammer,Bearish,False,262.81,265.71331787109375,259.4700012207031,256.54998779296875
427,2019-04-18,JD,Consumer Discretionary,Internet & Direct Marketing Retail,30.01,9563700.0,Hammer,Bullish,True,29.65,29.65999984741211,29.1299991607666,30.049999237060547
428,2019-06-14,JD,Consumer Discretionary,Internet & Direct Marketing Retail,27.05,9140100.0,Hammer,Bearish,False,27.33,28.65999984741211,29.059999465942383,30.290000915527344
429,2019-06-25,JD,Consumer Discretionary,Internet & Direct Marketing Retail,28.5,11002600.0,Hammer,Bearish,True,30.14,30.290000915527344,31.450000762939453,30.709999084472656
430,2019-07-18,JD,Consumer Discretionary,Internet & Direct Marketing Retail,30.58,5782900.0,Hammer,Bullish,True,30.99,31.850000381469727,31.829999923706055,28.610000610351562
431,2019-07-29,JD,Consumer Discretionary,Internet & Direct Marketing Retail,31.39,10329200.0,Hammer,Bearish,True,30.42,28.610000610351562,26.170000076293945,27.15999984741211
432,2019-11-14,JD,Consumer Discretionary,Internet & Direct Marketing Retail,33.57,15277700.0,Hammer,Bullish,True,33.55,32.439998626708984,32.16999816894531,32.650001525878906
433,2020-05-27,JD,Consumer Discretionary,Internet & Direct Marketing Retail,52.16,16495900.0,Hammer,Bearish,False,51.02,54.72999954223633,56.72999954223633,60.70000076293945
434,2020-06-22,JD,Consumer Discretionary,Internet & Direct Marketing Retail,59.09,15445900.0,Hammer,Bearish,True,59.92,60.5099983215332,59.58000183105469,61.66999816894531
435,2020-08-06,JD,Consumer Discretionary,Internet & Direct Marketing Retail,64.91,10765300.0,Hammer,Bearish,False,62.06,61.18000030517578,62.540000915527344,73.94000244140625
436,2020-09-28,JD,Consumer Discretionary,Internet & Direct Marketing Retail,76.1,8245600.0,Hammer,Bullish,False,75.16,78.56999969482422,76.4000015258789,84.31999969482422
437,2020-10-23,JD,Consumer Discretionary,Internet & Direct Marketing Retail,81.34,6838800.0,Hammer,Bullish,True,81.41,80.08000183105469,81.5199966430664,92.48999786376953
438,2019-06-27,KDP,Consumer Staples,Soft Drinks,28.68,3907600.0,Hammer,Bearish,True,28.9,29.760000228881836,30.079999923706055,28.729999542236328
439,2019-09-05,KDP,Consumer Staples,Soft Drinks,27.15,3451200.0,Hammer,Bearish,False,26.86,27.15999984741211,27.65999984741211,27.610000610351562
440,2019-10-21,KDP,Consumer Staples,Soft Drinks,27.49,3054900.0,Hammer,Bearish,True,27.52,27.709999084472656,27.649999618530273,27.8700008392334
441,2019-11-19,KDP,Consumer Staples,Soft Drinks,30.2,2850000.0,Hammer,Bearish,False,30.53,30.299999237060547,30.989999771118164,30.040000915527344
442,2020-08-28,KDP,Consumer Staples,Soft Drinks,30.07,2795100.0,Hammer,Bullish,False,29.83,30.399999618530273,29.540000915527344,28.809999465942383
443,2021-03-12,KDP,Consumer Staples,Soft Drinks,33.37,5175000.0,Hammer,Bullish,True,33.58,34.099998474121094,34.13999938964844,35.2400016784668
444,2019-09-10,KLAC,Information Technology,Semiconductor Equipment,148.75,1885800.0,Hammer,Bearish,True,150.65,150.32000732421875,152.60000610351562,156.5
445,2019-09-11,KLAC,Information Technology,Semiconductor Equipment,150.65,2790200.0,Hammer,Bullish,True,149.61,151.19000244140625,157.97999572753906,160.58999633789062
446,2019-12-24,KLAC,Information Technology,Semiconductor Equipment,178.11,257700.0,Hammer,Bullish,True,178.75,178.3699951171875,182.57000732421875,175.49000549316406
447,2019-12-26,KLAC,Information Technology,Semiconductor Equipment,178.75,527900.0,Hammer,Bullish,False,178.52,178.1699981689453,179.0800018310547,173.00999450683594
448,2020-06-18,KLAC,Information Technology,Semiconductor Equipment,193.74,938000.0,Hammer,Bearish,False,193.1,193.2100067138672,192.35000610351562,196.50999450683594
449,2020-06-29,KLAC,Information Technology,Semiconductor Equipment,191.73,677300.0,Hammer,Bullish,True,194.48,196.50999450683594,202.69000244140625,200.92999267578125
450,2020-07-31,KLAC,Information Technology,Semiconductor Equipment,199.83,1149000.0,Hammer,Bearish,False,207.65,203.99000549316406,202.85000610351562,211.50999450683594
451,2020-09-15,KLAC,Information Technology,Semiconductor Equipment,180.76,1441300.0,Hammer,Bullish,False,180.81,178.9600067138672,183.3000030517578,193.3300018310547
452,2020-12-16,KLAC,Information Technology,Semiconductor Equipment,260.55,699100.0,Hammer,Bearish,False,259.68,260.7699890136719,252.7899932861328,258.9100036621094
453,2021-03-29,KLAC,Information Technology,Semiconductor Equipment,314.31,1428400.0,Hammer,Bearish,False,317.07,,,
454,2019-07-05,KHC,Consumer Staples,Packaged Foods & Meats,30.99,5234200.0,Hammer,Bearish,False,30.69,31.299999237060547,30.799999237060547,31.540000915527344
455,2019-07-24,KHC,Consumer Staples,Packaged Foods & Meats,32.07,7024400.0,Hammer,Bullish,False,31.55,31.760000228881836,32.0099983215332,30.8700008392334
456,2019-10-03,KHC,Consumer Staples,Packaged Foods & Meats,26.54,5414000.0,Hammer,Bullish,True,26.98,26.709999084472656,26.940000534057617,27.770000457763672
457,2019-10-23,KHC,Consumer Staples,Packaged Foods & Meats,28.61,6883900.0,Hammer,Bullish,False,28.45,28.3700008392334,28.5,33.13999938964844
458,2020-01-09,KHC,Consumer Staples,Packaged Foods & Meats,30.58,8938400.0,Hammer,Bearish,True,30.7,31.729999542236328,31.729999542236328,30.40999984741211
459,2020-08-28,KHC,Consumer Staples,Packaged Foods & Meats,34.88,4208500.0,Hammer,Bullish,True,35.04,34.709999084472656,33.470001220703125,31.8700008392334
460,2021-01-08,KHC,Consumer Staples,Packaged Foods & Meats,33.62,6226300.0,Hammer,Bullish,True,32.85,32.0099983215332,31.989999771118164,33.75
461,2019-04-15,LRCX,Information Technology,Semiconductor Equipment,192.81,1419300.0,Hammer,Bearish,False,194.62,194.77000427246094,194.77999877929688,207.42999267578125
462,2019-07-11,LRCX,Information Technology,Semiconductor Equipment,184.89,1613200.0,Hammer,Bearish,False,191.24,189.80999755859375,198.22999572753906,210.75
463,2019-11-06,LRCX,Information Technology,Semiconductor Equipment,275.51,1690700.0,Hammer,Bearish,True,274.11,271.260009765625,272.4599914550781,274.1300048828125
464,2019-12-31,LRCX,Information Technology,Semiconductor Equipment,292.4,915400.0,Hammer,Bullish,True,297.89,289.19000244140625,299.9700012207031,298.3399963378906
465,2020-01-23,LRCX,Information Technology,Semiconductor Equipment,312.42,1556600.0,Hammer,Bullish,False,306.54,301.69000244140625,310.95001220703125,323.5199890136719
466,2020-03-02,LRCX,Information Technology,Semiconductor Equipment,300.33,2347300.0,Hammer,Bullish,False,291.46,299.1300048828125,267.6000061035156,213.5399932861328
467,2020-04-24,LRCX,Information Technology,Semiconductor Equipment,266.67,1528900.0,Hammer,Bearish,True,264.41,279.989990234375,235.02000427246094,265.3999938964844
468,2020-10-01,LRCX,Information Technology,Semiconductor Equipment,339.13,1693500.0,Hammer,Bearish,True,328.71,340.9800109863281,355.42999267578125,375.489990234375
469,2020-11-17,LCID,Consumer Discretionary,Automobile Manufacturers,9.71,46000.0,Hammer,Bearish,False,9.74,9.710000038146973,9.760000228881836,9.869999885559082
470,2020-11-18,LCID,Consumer Discretionary,Automobile Manufacturers,9.74,301700.0,Hammer,Bullish,False,9.72,9.75,9.760000228881836,9.869999885559082
471,2020-11-24,LCID,Consumer Discretionary,Automobile Manufacturers,9.76,57200.0,Hammer,Bearish,False,9.76,9.880000114440918,9.869999885559082,9.920000076293945
472,2020-11-25,LCID,Consumer Discretionary,Automobile Manufacturers,9.76,1332400.0,Hammer,Bullish,False,9.83,9.880000114440918,9.869999885559082,9.90999984741211
473,2020-12-01,LCID,Consumer Discretionary,Automobile Manufacturers,9.88,1394300.0,Hammer,Bullish,False,9.87,9.880000114440918,9.859999656677246,9.970000267028809
474,2020-12-02,LCID,Consumer Discretionary,Automobile Manufacturers,9.87,1441000.0,Hammer,Bearish,True,9.87,9.9399995803833,9.920000076293945,9.944999694824219
475,2020-12-23,LCID,Consumer Discretionary,Automobile Manufacturers,10.03,2353700.0,Hammer,Bullish,False,10.04,10.0600004196167,10.010000228881836,10.029999732971191
476,2019-08-15,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",175.44,1136600.0,Hammer,Bearish,True,177.83,179.6699981689453,183.97000122070312,186.05999755859375
477,2019-08-26,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",182.35,805400.0,Hammer,Bearish,True,180.11,186.05999755859375,179.5399932861328,193.25999450683594
478,2019-09-10,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",193.26,2538300.0,Hammer,Bearish,True,196.41,195.17999267578125,195.47000122070312,193.85000610351562
479,2019-10-03,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",190.15,1382800.0,Hammer,Bullish,True,193.12,191.3699951171875,198.1300048828125,204.9600067138672
480,2020-01-02,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",233.42,1449300.0,Hammer,Bullish,False,232.64,233.6999969482422,235.89999389648438,243.7100067138672
481,2020-03-13,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",176.75,2933300.0,Hammer,Bullish,True,138.98,140.36000061035156,165.00999450683594,188.83999633789062
482,2020-06-25,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",295.13,1268000.0,Hammer,Bullish,True,289.53,312.010009765625,304.7699890136719,314.3900146484375
483,2020-07-31,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",325.59,1282500.0,Hammer,Bearish,True,328.59,340.4200134277344,342.1199951171875,349.1199951171875
484,2021-01-15,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",344.5,1401200.0,Hammer,Bearish,True,342.25,349.2200012207031,339.989990234375,333.4700012207031
485,2019-07-02,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",141.26,986400.0,Hammer,Bullish,False,141.75,141.3000030517578,141.57000732421875,141.24000549316406
486,2019-07-08,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",141.3,1166400.0,Hammer,Bearish,False,139.52,141.89999389648438,142.77999877929688,136.05999755859375
487,2019-07-11,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",141.9,1290500.0,Hammer,Bearish,False,142.55,143.9600067138672,139.8000030517578,140.72000122070312
488,2019-09-09,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",129.91,1291100.0,Hammer,Bullish,False,131.69,132.50999450683594,130.47999572753906,125.8499984741211
489,2019-12-02,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",140.43,1402100.0,Hammer,Bearish,True,138.56,140.3000030517578,141.35000610351562,147.89999389648438
490,2020-01-06,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",147.34,2178200.0,Hammer,Bearish,True,144.94,146.4499969482422,146.8000030517578,144.3699951171875
491,2020-03-10,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",109.98,5395500.0,Hammer,Bullish,True,100.11,95.61000061035156,75.23999786376953,79.13999938964844
492,2020-03-18,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",63.81,25881800.0,Hammer,Bearish,True,66.8,70.12999725341797,85.25,69.1500015258789
493,2020-07-31,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",83.83,3922500.0,Hammer,Bearish,True,83.52,87.2699966430664,93.77999877929688,96.01000213623047
494,2020-11-17,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",122.78,2924400.0,Hammer,Bearish,False,120.34,119.27999877929688,130.91000366210938,128.72000122070312
495,2020-12-15,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",130.36,1811500.0,Hammer,Bullish,True,130.44,128.82000732421875,126.26000213623047,130.47000122070312
496,2019-05-09,MRVL,Information Technology,Application Software,23.4,9471000.0,Hammer,Bearish,False,23.51,22.889999389648438,23.100000381469727,22.1200008392334
497,2019-12-24,MRVL,Information Technology,Application Software,26.55,3475700.0,Hammer,Bearish,False,26.93,26.40999984741211,27.3799991607666,26.100000381469727
498,2020-03-10,MRVL,Information Technology,Application Software,23.21,14173500.0,Hammer,Bullish,True,22.01,20.780000686645508,18.81999969482422,21.860000610351562
499,2020-04-13,MRVL,Information Technology,Application Software,24.51,6679400.0,Hammer,Bullish,True,25.53,25.790000915527344,26.229999542236328,27.43000030517578
500,2020-09-22,MRVL,Information Technology,Application Software,38.86,6949100.0,Hammer,Bullish,True,37.57,38.04999923706055,39.400001525878906,42.08000183105469
501,2020-10-23,MRVL,Information Technology,Application Software,41.43,5584400.0,Hammer,Bullish,False,40.89,39.529998779296875,37.5099983215332,45.130001068115234
502,2021-03-01,MRVL,Information Technology,Application Software,49.52,9344400.0,Hammer,Bullish,False,47.83,40.099998474121094,40.060001373291016,48.36000061035156
503,2019-09-18,MTCH,Communication Services,Interactive Media & Services,79.16,1836400.0,Hammer,Bearish,False,79.24,78.16000366210938,71.44000244140625,72.37000274658203
504,2019-04-08,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,506.5,210900.0,Hammer,Bullish,False,505.18,503.7300109863281,513.6799926757812,500.0
505,2019-06-13,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,635.59,568000.0,Hammer,Bullish,False,616.0,622.75,636.4400024414062,610.6699829101562
506,2019-06-28,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,611.77,375100.0,Hammer,Bearish,False,619.31,633.52001953125,629.969970703125,645.1099853515625
507,2019-07-03,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,633.52,207500.0,Hammer,Bullish,False,638.18,640.5599975585938,634.2899780273438,648.6699829101562
508,2019-12-02,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,580.0,506900.0,Hammer,Bullish,True,575.24,578.52001953125,584.5599975585938,582.1799926757812
509,2019-12-17,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,585.84,253200.0,Hammer,Bullish,False,582.0,592.5399780273438,594.530029296875,610.1900024414062
510,2020-01-16,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,666.46,315200.0,Hammer,Bullish,False,673.01,663.1500244140625,660.5800170898438,663.0
511,2020-07-08,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,1015.0,386000.0,Hammer,Bearish,False,1017.45,981.969970703125,971.6300048828125,1019.3900146484375
512,2020-07-09,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,1017.45,455500.0,Hammer,Bearish,False,1035.83,972.6300048828125,956.6199951171875,982.2999877929688
513,2020-08-04,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,1173.93,396400.0,Hammer,Bullish,False,1225.45,1193.969970703125,1100.010009765625,1208.6400146484375
514,2020-12-04,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,1557.38,290900.0,Hammer,Bearish,False,1575.6,1536.5400390625,1606.6300048828125,1723.6800537109375
515,2020-12-11,MELI,Consumer Discretionary,Internet & Direct Marketing Retail,1606.63,479200.0,Hammer,Bullish,False,1618.06,1669.5400390625,1723.6800537109375,1663.719970703125
516,2019-09-26,FB,Communication Services,Interactive Media & Services,180.11,16083300.0,Hammer,Bearish,False,177.1,175.80999755859375,179.3800048828125,180.02999877929688
517,2019-11-11,FB,Communication Services,Interactive Media & Services,189.61,8631200.0,Hammer,Bearish,False,194.47,193.14999389648438,197.39999389648438,199.7899932861328
518,2019-12-03,FB,Communication Services,Interactive Media & Services,198.82,11595300.0,Hammer,Bullish,True,198.71,201.0500030517578,200.8699951171875,198.38999938964844
519,2019-12-17,FB,Communication Services,Interactive Media & Services,198.39,10175700.0,Hammer,Bearish,False,202.5,206.3000030517578,205.1199951171875,209.77999877929688
520,2020-01-17,FB,Communication Services,Interactive Media & Services,222.14,15905900.0,Hammer,Bullish,False,221.44,219.75999450683594,214.8699951171875,204.19000244140625
521,2020-01-21,FB,Communication Services,Interactive Media & Services,221.44,14275800.0,Hammer,Bearish,False,221.32,217.94000244140625,217.7899932861328,209.8300018310547
522,2020-03-02,FB,Communication Services,Interactive Media & Services,196.44,24949000.0,Hammer,Bullish,False,185.89,185.1699981689453,169.5,146.00999450683594
